sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4856;DHT22;3629;6.428;3.435;2025-04-01T05:43:07.761912+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:43:07.761912+00:00;temperature;29.70
4855;pms5003;3629;6.428;3.435;2025-04-01T05:45:47.662888+00:00;P2;9.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:45:47.662888+00:00;P1;9.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:45:47.662888+00:00;P0;7.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:45:57.881833+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:45:57.881833+00:00;temperature;30.10
4855;pms5003;3629;6.428;3.435;2025-04-01T05:48:39.365657+00:00;P2;8.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:48:39.365657+00:00;P1;8.67
4855;pms5003;3629;6.428;3.435;2025-04-01T05:48:39.365657+00:00;P0;5.67
4856;DHT22;3629;6.428;3.435;2025-04-01T05:48:49.525277+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:48:49.525277+00:00;temperature;30.50
4855;pms5003;3629;6.428;3.435;2025-04-01T05:51:30.313322+00:00;P2;7.20
4855;pms5003;3629;6.428;3.435;2025-04-01T05:51:30.313322+00:00;P1;7.20
4855;pms5003;3629;6.428;3.435;2025-04-01T05:51:30.313322+00:00;P0;5.20
4856;DHT22;3629;6.428;3.435;2025-04-01T05:51:40.511575+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:51:40.511575+00:00;temperature;30.80
4855;pms5003;3629;6.428;3.435;2025-04-01T05:54:20.286636+00:00;P2;8.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:54:20.286636+00:00;P1;9.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:54:20.286636+00:00;P0;5.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:54:30.511566+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:54:30.511566+00:00;temperature;31.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:57:10.428103+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:57:10.428103+00:00;P1;8.00
4855;pms5003;3629;6.428;3.435;2025-04-01T05:57:10.428103+00:00;P0;4.50
4856;DHT22;3629;6.428;3.435;2025-04-01T05:57:20.630965+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T05:57:20.630965+00:00;temperature;31.20
4855;pms5003;3629;6.428;3.435;2025-04-01T06:00:00.494240+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:00:00.494240+00:00;P1;8.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:00:00.494240+00:00;P0;5.50
4856;DHT22;3629;6.428;3.435;2025-04-01T06:00:10.713319+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:00:10.713319+00:00;temperature;31.20
4855;pms5003;3629;6.428;3.435;2025-04-01T06:02:51.111949+00:00;P2;9.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:02:51.111949+00:00;P1;9.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:02:51.111949+00:00;P0;5.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:03:01.310546+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:03:01.310546+00:00;temperature;31.40
4855;pms5003;3629;6.428;3.435;2025-04-01T06:05:41.534202+00:00;P2;10.50
4855;pms5003;3629;6.428;3.435;2025-04-01T06:05:41.534202+00:00;P1;10.75
4855;pms5003;3629;6.428;3.435;2025-04-01T06:05:41.534202+00:00;P0;7.25
4856;DHT22;3629;6.428;3.435;2025-04-01T06:05:51.761151+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:05:51.761151+00:00;temperature;31.40
4855;pms5003;3629;6.428;3.435;2025-04-01T06:08:31.554453+00:00;P2;10.50
4855;pms5003;3629;6.428;3.435;2025-04-01T06:08:31.554453+00:00;P1;11.75
4855;pms5003;3629;6.428;3.435;2025-04-01T06:08:31.554453+00:00;P0;7.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:08:41.773926+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:08:41.773926+00:00;temperature;31.50
4855;pms5003;3629;6.428;3.435;2025-04-01T06:11:21.582212+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:11:21.582212+00:00;P1;7.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:11:21.582212+00:00;P0;5.25
4856;DHT22;3629;6.428;3.435;2025-04-01T06:11:31.771592+00:00;humidity;100.00
4856;DHT22;3629;6.428;3.435;2025-04-01T06:11:31.771592+00:00;temperature;31.60
4855;pms5003;3629;6.428;3.435;2025-04-01T06:14:11.546109+00:00;P2;7.00
4855;pms5003;3629;6.428;3.435;2025-04-01T06:14:11.546109+00:00;P1;8.50
