sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4891;pms5003;3917;6.698;3.322;2024-08-01T09:06:44.960865+00:00;P2;37.83
4891;pms5003;3917;6.698;3.322;2024-08-01T09:06:44.960865+00:00;P1;45.75
4891;pms5003;3917;6.698;3.322;2024-08-01T09:06:44.960865+00:00;P0;24.33
4892;DHT22;3917;6.698;3.322;2024-08-01T09:07:04.887966+00:00;humidity;77.10
4892;DHT22;3917;6.698;3.322;2024-08-01T09:07:04.887966+00:00;temperature;30.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:07:56.633654+00:00;P2;40.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:07:56.633654+00:00;P1;47.33
4891;pms5003;3917;6.698;3.322;2024-08-01T09:07:56.633654+00:00;P0;27.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:08:10.161532+00:00;humidity;76.60
4892;DHT22;3917;6.698;3.322;2024-08-01T09:08:10.161532+00:00;temperature;30.30
4891;pms5003;3917;6.698;3.322;2024-08-01T09:09:03.366790+00:00;P2;40.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:09:03.366790+00:00;P1;49.60
4891;pms5003;3917;6.698;3.322;2024-08-01T09:09:03.366790+00:00;P0;27.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:09:20.405570+00:00;humidity;76.40
4892;DHT22;3917;6.698;3.322;2024-08-01T09:09:20.405570+00:00;temperature;30.40
4891;pms5003;3917;6.698;3.322;2024-08-01T09:10:12.612944+00:00;P2;37.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:10:12.612944+00:00;P1;46.33
4891;pms5003;3917;6.698;3.322;2024-08-01T09:10:12.612944+00:00;P0;23.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:10:25.930517+00:00;humidity;77.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:10:25.930517+00:00;temperature;30.60
4891;pms5003;3917;6.698;3.322;2024-08-01T09:11:19.174135+00:00;P2;37.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:11:19.174135+00:00;P1;44.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:11:19.174135+00:00;P0;23.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:11:32.523318+00:00;humidity;75.30
4892;DHT22;3917;6.698;3.322;2024-08-01T09:11:32.523318+00:00;temperature;30.70
4891;pms5003;3917;6.698;3.322;2024-08-01T09:19:57.654191+00:00;P2;37.08
4891;pms5003;3917;6.698;3.322;2024-08-01T09:19:57.654191+00:00;P1;43.54
4891;pms5003;3917;6.698;3.322;2024-08-01T09:19:57.654191+00:00;P0;24.23
4892;DHT22;3917;6.698;3.322;2024-08-01T09:20:12.361260+00:00;humidity;75.00
4892;DHT22;3917;6.698;3.322;2024-08-01T09:20:12.361260+00:00;temperature;30.70
4891;pms5003;3917;6.698;3.322;2024-08-01T09:21:05.068505+00:00;P2;35.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:21:05.068505+00:00;P1;40.00
4891;pms5003;3917;6.698;3.322;2024-08-01T09:21:05.068505+00:00;P0;23.80
4892;DHT22;3917;6.698;3.322;2024-08-01T09:21:18.279573+00:00;humidity;75.10
4892;DHT22;3917;6.698;3.322;2024-08-01T09:21:18.279573+00:00;temperature;30.80
4891;pms5003;3917;6.698;3.322;2024-08-01T09:22:09.524592+00:00;P2;39.25
