sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4851;pms5003;3627;6.515;3.400;2024-06-01T05:24:49.984637+00:00;P2;270.33
4851;pms5003;3627;6.515;3.400;2024-06-01T05:24:49.984637+00:00;P1;289.58
4851;pms5003;3627;6.515;3.400;2024-06-01T05:24:49.984637+00:00;P0;172.17
4852;DHT22;3627;6.515;3.400;2024-06-01T05:25:03.069004+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:25:03.069004+00:00;temperature;25.40
4851;pms5003;3627;6.515;3.400;2024-06-01T05:25:54.614854+00:00;P2;242.67
4851;pms5003;3627;6.515;3.400;2024-06-01T05:25:54.614854+00:00;P1;255.67
4851;pms5003;3627;6.515;3.400;2024-06-01T05:25:54.614854+00:00;P0;154.33
4852;DHT22;3627;6.515;3.400;2024-06-01T05:26:07.847880+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:26:07.847880+00:00;temperature;25.60
4851;pms5003;3627;6.515;3.400;2024-06-01T05:26:58.927740+00:00;P2;233.50
4851;pms5003;3627;6.515;3.400;2024-06-01T05:26:58.927740+00:00;P1;249.00
4851;pms5003;3627;6.515;3.400;2024-06-01T05:26:58.927740+00:00;P0;149.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:27:12.138754+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:27:12.138754+00:00;temperature;25.70
4851;pms5003;3627;6.515;3.400;2024-06-01T05:28:03.168300+00:00;P2;200.00
4851;pms5003;3627;6.515;3.400;2024-06-01T05:28:03.168300+00:00;P1;222.00
4851;pms5003;3627;6.515;3.400;2024-06-01T05:28:03.168300+00:00;P0;135.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:28:16.368610+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:28:16.368610+00:00;temperature;25.90
4851;pms5003;3627;6.515;3.400;2024-06-01T05:29:07.485577+00:00;P2;216.25
4851;pms5003;3627;6.515;3.400;2024-06-01T05:29:07.485577+00:00;P1;235.50
4851;pms5003;3627;6.515;3.400;2024-06-01T05:29:07.485577+00:00;P0;140.75
4852;DHT22;3627;6.515;3.400;2024-06-01T05:29:20.687360+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:29:20.687360+00:00;temperature;26.00
4851;pms5003;3627;6.515;3.400;2024-06-01T05:30:12.097297+00:00;P2;216.50
4851;pms5003;3627;6.515;3.400;2024-06-01T05:30:12.097297+00:00;P1;235.25
4851;pms5003;3627;6.515;3.400;2024-06-01T05:30:12.097297+00:00;P0;144.50
4852;DHT22;3627;6.515;3.400;2024-06-01T05:30:25.252842+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:30:25.252842+00:00;temperature;26.20
4851;pms5003;3627;6.515;3.400;2024-06-01T05:31:16.341951+00:00;P2;228.00
4851;pms5003;3627;6.515;3.400;2024-06-01T05:31:16.341951+00:00;P1;246.33
4851;pms5003;3627;6.515;3.400;2024-06-01T05:31:16.341951+00:00;P0;146.67
4852;DHT22;3627;6.515;3.400;2024-06-01T05:31:29.574593+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-06-01T05:31:29.574593+00:00;temperature;26.30
4851;pms5003;3627;6.515;3.400;2024-06-01T05:32:20.694135+00:00;P2;217.80
4851;pms5003;3627;6.515;3.400;2024-06-01T05:32:20.694135+00:00;P1;235.80
4851;pms5003;3627;6.515;3.400;2024-06-01T05:32:20.694135+00:00;P0;142.20
4852;DHT22;3627;6.515;3.400;2024-06-01T05:32:33.906209+00:00;humidity;100.00
